id_meta,phi_n,mu_n,mu_d,sigma2_d,w_pbs,bestval,nfeval,iter,runtime
beus_2012,0.7573327515724928,234.51577198726432,0.7479434255015489,0.9154032807599444,0.7253594239743556,5.601185724404129,150150,1000,5492.140157222748
blanken_2015,2.0934872068030312,81.44792577827113,0.19892987985796942,0.21782905910599415,0.5110033875495386,5.354185712219888,150150,1000,5884.241588592529
blonde_2016,2.063189002625177,127.36726605019155,0.28707466502002593,0.2998572133200256,0.9927058158406133,1.3432505744796857,150150,1000,4892.463297367096
bodner_2009,7.889702507404799,58.84077704172621,0.00811535883573265,0.17935792556467808,0.9906190166029413,12.308239335483407,150150,1000,5222.612259626389
boer_2016,4.426525436153394,233.35520127671782,1.0817194004438762,0.25591798283046335,0.01893574688374992,0.19422369644732373,150150,1000,5199.937043428421
bornstein_2000,2.591705918745402,253.3936714680792,0.8841531600632946,0.337350272885823,0.9645223591770963,-0.03566771761961117,150150,1000,5196.180020332336
bowling_2015,2.237425419690553,175.621005402805,0.4419766904250169,0.42422771360725164,0.9697643730310346,2.715655379221341,150150,1000,5203.707216978073
braithwaite_2016,0.050360089980531486,9334.80527858133,0.2242317924799796,5.621860746601907,0.9888868521168923,6.9245381524317455,150150,1000,5750.509899377823
burke_2011,0.5901598734413044,114.16207899482197,0.4717435409460566,2.8445794075865916,0.9911185370991891,0.3898753640896099,150150,1000,5500.786148071289
butts_2013,1.0151215926689832,1239.164532279359,0.19492019982393766,0.11043717430126154,0.9918462233820363,1.4805591239855547,150150,1000,5178.494301557541
byron_2011,1.0683667417615652,166.43538203956587,-0.22913175973346422,0.6929860335795565,0.9956414797495656,2.3368605774126796,150150,1000,5191.423224687576
calin-jageman_2014,2.0694381752620625,32.11213007729086,0.287332512642294,0.2979567533347155,0.971379065685928,151.89610104716624,150150,1000,5344.259194612503
chen_2014,1.5355293158462215,92.35955329674893,0.3801874560170201,0.2484487901282355,0.7135591693272244,1.808886385408652,150150,1000,5572.047986984253
choi_2015,5.659953227008227,251.5906503719193,0.31868996785030995,0.09839805041111525,0.9969504303683887,0.633387936839852,150150,1000,5224.049939870834
cohen_1993,1.78471929311556,248.1792325108566,-0.4276987359191577,0.16829787923703937,0.8692510901725833,1.8133550249854782,150150,1000,5394.030077934265
costanza_2012,1.0418629633122691,1310.4423955839643,0.00485811675503748,0.17461218636221362,0.9731454229283772,3.085245330566317,150150,1000,5246.236699819565
costello_2014,1.2488622366683557,68.24039533060186,0.5069891784797306,0.3574027195572853,0.008259155153812233,22.709868007652698,150150,1000,6496.543066501617
craddock_2015,0.8453413881246076,305.7949425556112,0.16737219546512833,1.0400077832546863,0.9517491365696005,2.932462797967541,150150,1000,5419.374965906143
d'alessio_2002,3.9629384162486527,130.56630763342685,0.3546995916040684,0.085073184683563,0.6791824014849172,9.045304113083661,150150,1000,5203.832699537277
daneman_1996,1.381679149158299,49.78024822585638,0.8081534303342534,0.7033385030746313,0.14484070595289428,2.0350126188778703,150150,1000,5978.352530479431
dato-on_2003,2.468819275132197,118.07937313343321,0.5981428960753701,0.5718387753993277,0.9287933930058863,3.9257029996289114,150150,1000,5234.32573723793
de_wit_2012,0.576168614430353,65.16591140956898,0.04719768716166217,4.500520166845403,0.785899797342236,6.797157107680441,150150,1000,5633.164087772369
decoster_2004,1.1197756156286403,98.93887857525446,0.41277332750158074,0.35282719539821195,0.979625059166044,7.760408263696365,150150,1000,5195.435800552368
deshpande_1992,4.095539297221456,32.28393340138812,0.4916137538457852,0.45347752170055894,0.24159038853666406,5.734238289925641,150150,1000,6322.838540554047
devine_2001,1.0766836758291747,94.04507432283178,0.7388933389705722,0.7817641769017525,0.9967816372496822,8.132139261896791,150150,1000,5323.692700386047
dewald_2010,1.2558133948522554,1088.9807546838178,0.14392824866758788,0.03369611439483046,0.8985200014776633,1.640282860169799,150150,1000,5245.116328239441
donahue_1985,1.5427197650015008,212.03944187246725,-0.3048366281889897,0.5083962912485003,0.9753584454181214,1.372422402506614,150150,1000,5205.361297607422
donovan_1998,13.441135665869407,113.13607371895706,0.375578058357767,0.0767729382429467,0.9934191730620314,15.74682621164329,150150,1000,5239.360867023468
doyle_2016,0.8919700194767445,99.04012138836148,0.08668386760768593,1.012522087908215,0.4712465516206341,4.572350038335975,150150,1000,5738.082388877869
drescher_2016,16.295800869386632,313.53967782360553,0.8200206944718955,4.668523356863748,0.8272257942511367,99.21989351441691,150150,1000,5318.739834070206
driskell_1992,1.3817035961314104,38.66086982504949,0.5996760842391935,1.2752832582176665,0.9716582777325046,14.241337492449166,150150,1000,5553.5226764678955
eastvold_2012,4.657920226138522,69.26610646725828,-0.22442930691678006,0.452112424736157,0.858048157674126,1.2556953172882845,150150,1000,5389.129675865173
edens_2006,3.2182206407346508,138.84393008218643,0.4990863316421542,0.06870619650819329,0.9938770332237225,5.427146613743884,150150,1000,5307.93611741066
ernst_kossek_1998,2.1271223068097602,335.4090932019503,-0.44804216523855345,0.20881587885843908,0.9729476768078039,2.4356543448971806,150150,1000,5316.126804590225
evers_2014,147.0673177722262,209.74914101040522,0.15825008211603678,0.01524405904207037,0.3727314895021422,197.12471117375188,150150,1000,6049.668781042099
fawcett_2013,60.58945898058578,35.753747161723716,0.29822550091176186,0.06191885007999944,0.6302364209126758,171.49704886130465,150150,1000,5863.855078458786
foels_2000,0.7055948481638916,201.89519487939066,0.2842279894179177,3.6657165713213646,0.8958156483512879,5.2931175954967244,150150,1000,5435.213829040527
georgesen_1998,4.743444385954176,96.13527449329665,0.6503453142671898,0.1967867347572488,0.9445647114244167,11.951372446527433,150150,1000,5082.762194156647
gerber_2009,2.7566289068095475,83.15314928620532,2.204911298285569,5.89839078205526,0.9835421958943988,1.5189737140166877,150150,1000,5372.052035331726
goemans_2015,0.8501670398827961,149.87628988001904,-0.10749344318538169,0.7563860191929324,0.9430833504161943,7.55654628913037,150150,1000,5421.436881303787
gonzalez-mule_2014,1.0435825720620904,366.0673223782228,0.24744783293366543,0.31742875907782403,0.9575202935757416,2.707093423969588,150150,1000,5397.484472990036
grijalva_2015,1.2507558293570764,283.7103678373379,0.6726812305301931,1.6179737365409783,0.9846731888845534,5.208770286080026,150150,1000,5256.000299692154
gully_2012,4.424923111582174,90.29692374174209,0.5187102229383798,0.36793278713333394,0.9713804598946271,0.8309184789114333,150150,1000,5352.683048725128
harari_2016,5.0763025196005636,252.00381726107966,1.166928914873412,0.20941363159968568,0.008817867012180234,0.11316284540657505,150150,1000,5381.129431247711
harari_2017,1.9148031338390712,107.89825355533837,0.09513252721826387,0.2163313681088143,0.9900736680325207,0.7841860488814684,150150,1000,5454.506180047989
harms_2016,1.5401006043847316,332.4450655513052,-0.6287416976265797,0.9021950549254849,0.9807269860148253,1.5012272761321706,150150,1000,5323.579245090485
hauch_2016,1.8149554144835784,132.10436717621306,0.2428472052765829,0.3975800845732019,0.6569645001782494,2.6498346778807447,150150,1000,5369.230937242508
herlitz_2013,0.5207263589911295,457.47517907745356,0.20729932618335653,1.6856828186792592,0.9934800033057329,2.522934277036736,150150,1000,5156.144275903702
hinshaw_1991,1.592187901162192,30.02339574179217,0.6951657631640092,0.6166846878548654,0.9925916945491693,32.42085423691072,150150,1000,5419.710684537888
hu_2015,0.6427729414536919,699.37146071495,-0.8635756244533587,5.119168448061682,0.6500053993433611,1.3134317073689363,150150,1000,5239.28050494194
huff_2015,0.4841466165104793,140.6974176003132,0.7577129351173725,0.6119750175954536,0.9903879196840516,812.9802852077183,150150,1000,5488.882346153259
ijzerman_2014,1.365733942790884,315.6987487365433,0.49949323509932364,0.4969765706163464,0.9809017457217445,5.510748736912176,150150,1000,5193.885439634323
jackson_1985,2.0445998459709966,171.5641272282059,-0.7751301655595084,0.44595002988967636,0.7566505863141406,0.8808224999354575,150150,1000,5264.950896501541
jiang_2012,2.9557900070248393,337.4209044217706,-0.9958775106678595,0.4330119779489474,0.008800007224968235,1.236080441733656,150150,1000,5301.117855548859
jin_2012,1.7149433133821004,1643.2980726486992,1.410012909957146,0.9867285544681421,0.32788968973248694,0.31165956002604045,150150,1000,5453.146306276321
joseph_2015,4.841774969298858,276.5379039176074,-0.3447816634107227,0.15051402850469417,0.9909491433261559,10.868998221798016,150150,1000,5196.592080831528
keim_2014,1.285052574802463,916.45031585635,-0.1043273369119702,0.17071628440121453,0.9929477597666059,0.8226732190000868,150150,1000,5321.53412771225
klein_2009,2.625008848975881,320.23054406565456,1.1443120280019077,3.9678677992689697,0.9495258943987496,0.8723859567346981,150150,1000,5245.606828212738
knight_2015,3.6319184009145595,73.51421854830176,0.5274176648394272,0.29508612035165604,0.9902241260881048,4.845888957391793,150150,1000,5396.932456731796
koch_2015,2.0108813635643745,143.3376213428942,0.11062701802859663,0.21868717212139527,0.9944202230667248,0.526933224622783,150150,1000,5382.906938076019
koh_2016,1.5016167029476362,1718.8787093064616,0.08009306614075902,0.2462989105148219,0.5898128240647319,0.0012052786785444742,150150,1000,5220.401454210281
leach_2015,1.7759215864538034,143.05469772732147,0.3639780441241363,0.5206097443992682,0.9602851661821781,1.6460857365371053,150150,1000,5404.69300532341
lee_2016,0.8298568154922378,271.68401053576946,0.2772823711346983,0.937825051933744,0.9555711668582351,5.417966420568178,150150,1000,5239.76273727417
linck_2014,2.6265463553559814,44.34641612304396,0.5145607928492261,0.22745930376409243,0.9550659785842717,4.716970728523256,150150,1000,5469.88721036911
littleton_2010,0.5947314012925307,1182.2666770368307,0.05568214843045024,1.1704677082487673,0.935577018129646,1.1311346660127042,150150,1000,5197.237772941589
liu_2015,1.2535155714400306,288.0758227769273,0.4582282489782949,0.4021459228444531,0.9620701736076434,2.595002164724208,150150,1000,5335.175844192505
liu_2016,2.9833936444073164,263.44218478450966,0.5134752865580882,0.21133897675521998,0.9800209947660583,1.2365236005945326,150150,1000,5164.373692989349
lucas_1999,2.592456764092521,41.16822251215137,0.1609045981331067,0.029181300555777792,0.05066831229426812,20.93661446403355,150150,1000,16001.400931596756
maeda_2013,0.9415714337104196,120.41639511829851,0.519111855211425,0.9000894186641485,0.9944406240417704,5.124612814403503,150150,1000,5296.556688547134
martocchio_1989,1.6637764971447178,676.030882928847,-0.06257957768630165,0.44809283819211876,0.9889650359258876,0.978040305917911,150150,1000,5340.128478527069
masi_2011,1.2128499928897578,126.331375561721,-0.17459984643589432,0.22006779944813698,0.9270135870940521,10.726954836879012,150150,1000,5265.478402853012
mcdaniel_2005,2.633720819178837,39.61255618805747,0.44838223888911594,0.44517108094186136,0.39589302057533166,7.348252647899899,150150,1000,6184.743059873581
mcmahan_2015,1.8646615820953862,82.18436214378565,0.6144855500939156,0.36270751632282816,0.8763333315246206,10.636484348727754,150150,1000,5498.570402383804
mcmorris_2012,2.6357488040907096,30.04426687804851,0.1611468764387482,0.42064472323054514,0.9787967909688153,46.173112590674364,150150,1000,5614.975766181946
meijer_2014,3.0564842463858364,34.59486191483806,1.586611900419668,0.5699192226216492,0.9117540313782941,2.5129753729256117,150150,1000,5581.679211854935
merikle_1996,3.462893445093055,79.26963858452794,0.15220022478963738,0.09334044853423044,0.9839470562093585,6.254274017250939,150150,1000,5394.358900547028
ml1_allowed_forbidden,1.15437262147496,196.17596949230045,2.155340625836055,1.8879073372838042,0.4614589298846103,3.9581327821279846,150150,1000,5470.378737211227
ml1_anchor_babies,4.2043138590524904,257.7264435093845,2.4225388640706877,0.1383468082469331,0.9112900487228256,16.049971355488672,150150,1000,5266.337139606476
ml1_anchor_chicago,0.7866189685765284,116.83589644491667,1.886452661561426,1.8810422962360551,0.004343117080024233,6.263957320179813,150150,1000,5607.698288679123
ml1_anchor_everest,0.768849182206506,163.74016915427728,2.2994958538748325,3.64981755120822,0.012506832949061325,3.531153233929367,150150,1000,5329.654908180237
ml1_anchor_nyc,0.4405976113890713,132.03182338878452,1.1364489404618348,1.75750046797286,0.0076312434371156295,7.606873969605527,150150,1000,5768.85120010376
ml1_category_scales,1.2409074244461953,218.50814815206357,0.49923976255149644,0.11987857962709278,0.964299413512854,13.04023033768872,150150,1000,5349.352736711502
ml1_currency_prime,1.849397707413882,252.6555302610223,-0.010066566024096857,0.05693717946049641,0.9673108312031623,21.783062250298887,150150,1000,5467.343724727631
ml1_flag_prime,4.628447887988295,348.59300342277106,0.01626605940982717,0.02436975944645103,0.8751758863033026,32.10357387237825,150150,1000,5192.6132090091705
ml1_gain_loss,1.0091594529363854,187.33236374617314,0.6129521452404414,0.16132485337635205,0.379695771770646,11.804158167899901,150150,1000,5524.054213762283
ml1_gamblers,1.0762207612681374,185.94590216792525,0.6105292344120005,0.19385495148115245,0.8535221232841428,12.542879816212979,150150,1000,5415.841539859772
ml1_i_and_e_math,0.5051008852196572,109.56885208255316,0.7422896065480816,1.6221344513823255,0.0468993749748405,14.263013215122127,150150,1000,6052.631185054779
ml1_imagine_contact,0.29550129795679825,193.51922321809732,0.1637897773861003,2.066731429639061,0.9817190089219879,14.727066379151395,150150,1000,5428.791379928589
ml1_quotes,0.9638420062280454,211.20830448733054,0.33706381028697013,0.429739330814775,0.9533909978582232,10.69320548574186,150150,1000,5255.9145584106445
ml1_reciprocity,0.6494533845720436,209.53546283282617,0.28667879671489593,0.9305561524134344,0.9943850691490113,20.38077250189377,150150,1000,5331.762370109558
ml1_sex_diff_math,1.1108848610479303,200.22880967859007,0.5750180877558888,0.2924996013093768,0.9563428066099113,13.945387020678501,150150,1000,5299.901516675949
ml1_sunk_costs,0.948647937805454,205.2329955994239,0.27574973763333627,0.2866688696276943,0.9881930568187164,17.744372236090836,150150,1000,5282.98654961586
ml2_12_anderson,4.22376712572565,108.01293915292749,0.014653235989108466,0.04034419383079532,0.965453099625878,14.706219144783795,150150,1000,5205.20571064949
ml2_13_ross,4.084433543341351,112.91497575426315,1.1127738790993122,0.10050580515745028,0.7967680423998336,6.268602763148989,150150,1000,5202.395641565323
ml2_14_ross2,3.1603623532066463,114.33655449709524,0.9211837913026759,0.11720032297754018,0.3894692817276369,4.2396721341659545,150150,1000,5235.004470586777
ml2_15_giessner,3.9106258912951914,118.12216740081227,0.02137268558620885,0.04935965330966608,0.9799450384715094,5.310298537958775,150150,1000,5368.256423711777
ml2_18_risen,3.769194446312141,118.20035133579573,0.20424212145151632,0.053338638386741695,0.8193294510320721,5.523483229869189,150150,1000,5443.203773260117
ml2_1_huang,0.25340896531008184,53.769686571843444,-1.128071617964655,5.990144084867433,0.9674789992652386,24.793326435787293,150150,1000,5728.2036674022675
ml2_20_norenzayan,3.5057381541920805,113.88109259150524,0.8238113856899597,0.19705346789229963,0.8129432211711031,3.774948701208753,150150,1000,5222.911655187607
ml2_21_hsee,3.5453132820286886,136.34259784006366,0.7599447995763647,0.7581704518649863,0.7362492660295447,2.96164552940049,150150,1000,5437.549407958984
ml2_22_gray,1.0380350329796784,108.3909936402714,0.889844444968673,1.0015351547958766,0.2084131523384615,3.67924075881056,150150,1000,5711.642108201981
ml2_23_zhong,3.5380663126283824,112.45036622865511,-0.01786138893623954,0.06109244713693956,0.7929458138058659,7.2108507320024104,150150,1000,5300.587291240692
ml2_26_zaval,2.434704182578949,68.42105008926539,0.004499270550248553,0.17371272665961518,0.8621157338740099,2.920473603289737,150150,1000,5471.566024303436
ml2_27_knobe,3.7945316505691147,123.85876534810082,-1.9045087230140645,0.8395966914918395,0.7512365583865992,1.5198836379310914,150150,1000,5270.33979344368
ml2_28_tversky2,3.47745742367886,118.61213198602715,-0.03689439913309449,0.02206568911768929,0.9410810222467575,11.370871046928604,150150,1000,6325.079161643982
ml2_2_kay,3.465947232533719,113.71154434707151,-0.014544359121187183,0.05839095970922739,0.9600112266616201,7.742434991891831,150150,1000,5360.9765882492065
ml2_3_alter,10.600279108522397,103.6609128727189,0.07216235053718259,0.011474197294078827,0.4576340929767036,27.148867324906846,150150,1000,6289.287628173828
ml2_6_bauer,4.208189280115408,115.07875594882051,-0.14385219295688675,0.04845126698115847,0.955906819811262,14.564988887260023,150150,1000,5411.733429908752
ml2_9_critcher,3.6706857340268915,107.89133006530159,0.03908432658781752,0.05906627850712976,0.7453708830988289,6.128127251227149,150150,1000,5329.0923392772675
ml3_avail_heuristics,2.286095345954388,159.60492950716477,0.07637671067221652,0.055577932392817386,0.9971455191831562,10.2340968819297,150150,1000,5308.85450220108
ml3_cred_prej_int,2.35005079439978,165.05933885437878,-2.874742657136154e-4,0.06058717183894929,0.8399165623657068,10.231074806341896,150150,1000,5305.976110696793
ml3_cred_prej_main,2.8232123590430813,148.94129221354396,0.1454905898590883,0.05260756428874248,0.9652249581478822,16.852863741370676,150150,1000,5410.167551517487
ml3_elaboration_int,5.29810406998016,134.167098943996,-0.02749582890456813,0.01846454481359744,0.8836270012342942,8.093827307406325,150150,1000,5352.205804109573
ml3_elaboration_main,5.177910064134661,136.81560106239672,0.34742048079561694,0.023860954020290946,0.8051842360626426,1.9061088399733477,150150,1000,5326.937258243561
ml3_metaphor,1.6323182753633385,134.14794741896912,0.25246239417729016,0.08076195994144644,0.9854346775566609,99.97934763519883,150150,1000,5382.717556715012
ml3_persistence,4.2611225710273715,172.95592911580576,0.01931016660693535,0.030456828458689494,0.926204005716586,10.744112755082652,150150,1000,5418.295534133911
ml3_power_persp,2.600837348354394,151.23114724701307,0.030838140467748076,0.05516538072389281,0.9763761189567643,14.74464389971036,150150,1000,5417.479807376862
ml3_self_esteem_int,2.967675730506712,156.21281098425922,0.04355580237235904,0.044034493693016014,0.9672064858950657,9.642286591187585,150150,1000,5421.644728899002
ml3_self_esteem_main,0.42775267046876253,112.35536079943306,0.1771371632646248,0.9333924341129682,0.47299747434761824,27.851727201280895,150150,1000,6053.596022367477
ml3_stroop,2.730237123319341,143.6181256543543,0.8946729747680879,0.034650347195748804,0.07894604823341354,15.405358139460867,150150,1000,5369.873906850815
ml3_warmth,2.5369807295268,157.07811881296655,0.02674215582287523,0.03526701167591762,0.994062627380707,12.981071447619831,150150,1000,5546.205516815186
ml3_weight,5.146189992586978,118.38407476891759,0.021659459113985438,0.02299750954215058,0.9627182091399579,4.737948494496125,150150,1000,5156.4360382556915
morgan_2012,1.0320416613777954,50.24140578340475,1.0015377396208964,1.1989307666732003,0.9919162341612562,12.914403297806523,150150,1000,5541.090336561203
moxley_2013,0.9899699929471111,87.57577348486002,2.734320555566345,1.7180433967109043,0.472101467612249,21.587693423999113,150150,1000,5367.358822822571
mullen_1988,1.5532257633087498,164.98785317139527,0.6546795753690243,0.509731974617346,0.9974814836599024,2.649994474034381,150150,1000,5400.423027038574
murphy_1999,0.6472932071702002,1438.9666974418162,0.45416892806304693,1.3272116652393713,0.9822083221137863,1.1628027624725032,150150,1000,5260.661760807037
nadler_2011,1.0886978007638248,167.1692681687905,0.4100257602868108,0.3810172504697853,0.5589638181996127,8.003068022676622,150150,1000,5592.66738319397
nicolaides_2014,2.563758368459623,68.63165451657815,0.5229719340133938,0.5384622470058185,0.945792755395952,2.756606347034345,150150,1000,5465.403778076172
nieuwenstein_2015,2.3829052821813548,71.91296351027427,0.13286080128687563,0.3735517889478949,0.9109723508899688,3.342903998030092,150150,1000,5516.0284786224365
o'connor_1996,2.6467691578895103,176.86911953233658,0.10726227970240686,0.058757686395976255,0.9697116160567575,8.598108852145353,150150,1000,5314.1910927295685
orlitzky_2001,1.4193899156976657,30.031551254552344,1.3684084283316775,5.093524258172959,0.9765969554721555,15.719387033305575,150150,1000,5522.0286865234375
park_2005,1.1470408709020412,72.06921896838094,-0.33568847497879317,1.8482287978320497,0.9854000171973353,4.649746769835569,150150,1000,5317.114126443863
park_2014,1.1860559642263082,613.8112492758582,-0.31411284824950064,0.3382511292688137,0.7454886487495417,0.22019007355172207,150150,1000,5246.162408828735
parks_2008,1.0402251963897968,1203.5729045763028,-0.28218428397879763,0.49478337819338386,0.9492382706400628,0.5688505672834827,150150,1000,5157.465421915054
passler_2015,0.5577475870025751,1197.1833804874723,0.08832553400362614,1.3673162654466489,0.9767798971121294,3.698667692859862,150150,1000,5431.78223156929
payne_2008,1.0533704687957017,30.106050864739466,0.9514154888706483,1.943536243791661,0.9964896600266829,21.133576184933695,150150,1000,5569.9566605091095
pietschnig_2010,1.87677187523152,63.43262117485232,0.4179203353673546,0.46457930668430764,0.9940460032922674,2.2539320582609457,150150,1000,5275.3316385746
powers_2013,1.1327434774858738,53.78787499389226,0.45317586557926937,1.2049076654253112,0.782617879084525,2.8340068002889462,150150,1000,5496.15731215477
preiss_1990,1.8473432493038269,170.39592738031882,-0.43463589813296133,0.29548300198810495,0.1941222259820765,6.410892385762986,150150,1000,5703.665573596954
randall_1994,0.9081959946430288,308.97726963325795,1.0227007287019454,5.125670728742494,0.32903905044592796,0.9693227478976657,150150,1000,5522.063636779785
rauch_2016,1.0237385706918896,288.56079687671445,0.2586294777768365,0.5678488335362637,0.9888183732864914,3.3908255227543336,150150,1000,5387.146234512329
redick_2013,3.7571010147142574,115.12673641014423,0.4308164145907614,0.10237754328375395,0.9908745770498296,3.0124199131296243,150150,1000,5148.0934472084045
reinwein_2012,5.790543229659569,36.56535583118458,0.39542942934574665,0.39135707840769246,0.9660309029982134,7.777215454577703,150150,1000,5396.477117538452
rice_2003,1.2907352321011532,1979.5929484088326,0.39869452138580364,1.6391198560092133,0.9746335556546163,0.15538658937521937,150150,1000,5358.466437101364
rise_2010,2.61877256301771,269.2748317101349,1.0854120599947572,0.7415897418407772,0.295382013004877,1.0875724788144223,150150,1000,5326.360308170319
rivis_2009,1.771758714701441,317.955347537985,1.1191078067662648,0.9142515591487952,0.9922130399153405,0.4641149822161777,150150,1000,5424.679871082306
robertson_1989,1.8258207271716773,44.72175794592546,1.1385979180967571,1.3690087739658805,0.9699336021400314,6.42023323486114,150150,1000,5356.594842195511
roccato_2005,3.165635654677733,233.0745317501143,0.7392498289800078,0.20233586976846615,0.9699244064749547,2.631300389309346,150150,1000,5319.5661079883575
rockstuhl_2012,1.772864746489982,241.97561610891495,0.558597410677479,0.30145665197507454,0.8186335775526488,1.5203867612973077,150150,1000,5407.3036868572235
roisman_2007,0.23945742699783296,50.86440958745095,0.1882834379249974,1.00614517891065,0.7213555588142444,34.97173746888887,150150,1000,5858.916921854019
rojahn_1992,1.4085993364654226,63.85401995148737,-0.1782774091063622,1.9993413693290634,0.9836542692661073,6.286927162438214,150150,1000,5354.329346656799
rrr3_gram_crim,6.242376941040681,97.18951414240847,-0.2028266715462027,0.18453236652958394,0.9594785198680177,11.788480772976033,150150,1000,4768.235036849976
rrr3_gram_intent,5.013741201807324,100.24108528556839,0.015964388507913256,0.016598054207861423,0.9754903843558961,27.488315566256304,150150,1000,5967.8422083854675
rrr3_gram_process,0.7513551115249477,91.34680879558535,-0.0645242573711533,0.23494835581579898,0.9623522952967941,48.79045556569241,150150,1000,5650.450353860855
rrr4_deplete_rt,10.608614804964837,92.29881121440337,0.01907492384496412,0.06032527280615823,0.9952925504236535,-0.939409095854773,150150,1000,4910.392806768417
rrr4_deplete_variable,12.372110580554716,92.83652523609962,0.04362274988644055,0.07482220412241888,0.8869447594363535,4.6294442787404675,150150,1000,5083.044749498367
rrr5_commit_exit,14.87322175658496,145.29057565816308,-0.11576205966496245,0.04942975595663832,0.933967202850257,-0.8864510150198858,150150,1000,5087.514961004257
rrr5_commit_loyalty,13.771562860812576,143.10845543275911,0.01104348005744545,0.028555115681737204,0.9747984388774037,3.726166935943487,150150,1000,5091.9284636974335
rrr5_commit_neglect,13.361359135495395,137.17939897916762,-0.05966630486852378,0.0449609573421513,0.9893396415576331,-1.2497239069689394,150150,1000,5166.17521739006
rrr5_commit_subjective,15.89357270204073,141.19459056488006,0.054827481146689436,0.028192027580382906,0.9561159040755649,-0.26536449133083356,150150,1000,5126.930220365524
rrr5_commit_voice,15.413058601688139,146.90384260779558,0.020043014882240553,0.031826646652058865,0.9815917347952908,10.664246115146602,150150,1000,4943.681246042252
rrr6_facial_feedback,114.47130563660436,111.08495260901256,-0.016156526971822224,0.04065182483265352,0.9602898926234188,-12.661927638738199,150150,1000,5097.907578706741
sadri_1993,1.424645053644199,113.7846339360172,0.8208842789247919,1.1582649936186549,0.5792442087110876,1.7528000946054967,150150,1000,5321.412323951721
schaubroeck_1991,1.2776571508922505,78.95179902507586,0.0043741120196599,0.20622196707130275,0.773348007903779,25.32045116492811,150150,1000,5253.508239269257
schmidt_2014,6.171772029302083,1072.3211381028852,0.5328650567799771,0.05150837800828892,0.8251330011569036,6.869607267628547,150150,1000,5015.13537979126
schutz_1996,0.49376757711688435,188.72124452158687,0.5339851524465888,4.360859898063025,0.9927870467294118,2.4755975160150476,150150,1000,5300.077152490616
schwaighofer_2015,4.479340676758438,47.35502368695512,0.1334147959067304,0.2928848816680957,0.9799922442501756,5.795675293281085,150150,1000,5226.559494495392
sibley_2012,0.5716185400404948,1559.1228139749808,-0.4913171509704788,2.5863101372341992,0.9230805620144453,0.6757098921782134,150150,1000,5079.792906284332
silverman_2003,2.3499259662115946,299.81623889192076,0.06984957988209652,0.08569764527917989,0.9273778815949378,8.769817826387627,150150,1000,5216.9807233810425
sommer_2004,0.46518587569706144,54.63322157445565,0.14478905584327373,3.5020735429101153,0.8811680937704025,7.145584057554452,150150,1000,5399.509606361389
stadler_2015,1.0304356794218075,245.39251870450053,1.3941719564163073,3.015554156037114,0.9771614648168595,1.0341634014743388,150150,1000,5336.228934288025
steblay_1999,1.3845782217399223,251.591643121771,0.5133322776441269,1.2630209521159534,0.9835372299958538,5.221932426499256,150150,1000,5130.46533870697
stefan_2013,2.159311287063174,61.370808177534755,0.5182979864681224,0.3259008229815943,0.15016624076868312,5.739580179429571,150150,1000,5739.040356397629
